"Term ID","Name","Vocab machine name","Count","Approval status","Mindat ID","Term Flattened","Geolocation"
"48025","Ais, Dâures","locality_data","8","Approved","187283","Ais, Dâures, Erongo Region, Namibia","
  
  
  -20.923862, 15.036180999999942

"
"75307","Aït Ahmane, Zagora Province","locality_data","274","Approved","11595","Aït Ahmane, Zagora Province, Drâa-Tafilalet Region, Morocco","
  
  
  30.4782555556, -6.57915833333

"
"48028","Aït Ourir, Marrakech Prefecture","locality_data","3","Approved","2385","Aït Ourir, Marrakech Prefecture, Marrakesh-Safi Region, Morocco","
  
  
  31.5634338, -7.6710889

"
"48029","Aizpea Mines, Zerain, Guipúzcoa","locality_data","1","Approved","187926","Aizpea Mines, Zerain, Guipúzcoa, Basque Country, Spain","
  
  
  43.015, -2.30055555556

"
"71995","Ajantha, Aurangabad","locality_data","3","Approved","234000","Ajantha, Aurangabad, Maharashtra, India","
  
  
  20.5329315, 75.75023139999996

"
"47891","Ajax Mine, Cripple Creek District, Teller County","locality_data","13","Approved","44515","Ajax Mine, Cripple Creek District, Teller County, Colorado, United States of America","
  
  
  38.7155555556, -105.142222222

"
"48031","Ajax Mine, Mammoth,  Tintic District,  Juab County","locality_data","9","Approved","38146","Ajax Mine, Mammoth,  Tintic District,  Juab County, Utah, United States of America","
  
  
  39.9275, -112.11250000000001

"
"81071","Ajka District","locality_data","1","Approved","286429","Ajka District, Veszprém County, Hungary","
  
  
  47.08366939999999, 17.5251014

"
"48032","Ajo, Little Ajo Mountains, Ajo District, Pima County","locality_data","137","Approved","3369","Ajo, Little Ajo Mountains, Ajo District, Pima County, Arizona, United States of America","
  
  
  32.3722222222, -112.859722222

"
"48034","Akadani Mine, Fukui City, Fukui Prefecture","locality_data","88","Approved","2180","Akadani Mine, Fukui City, Fukui Prefecture, Honshu Island, Japan","
  
  
  36.0641386, 136.219623

"
"48035","Akagane Mine, Esashi, Oshu City, Iwate Prefecture","locality_data","2","Approved","2193","Akagane Mine, Esashi, Oshu City, Iwate Prefecture, Honshu Island, Japan","
  
  
  39.1666666667, 141.333333333

"
"75050","Akaishi Mine, Doi, Shikokuchuo City, Ehime Prefecture","locality_data","1","Approved","53649","Akaishi Mine, Doi, Shikokuchuo City, Ehime Prefecture, Shikoku Island, Japan","
  
  
  33.933706502085, 133.53901072643

"
"72372","Akatani Mine, Shibata City, Niigata Prefecture","locality_data","2","Approved","43360","Akatani Mine, Shibata City, Niigata Prefecture, Honshu Island, Japan","
  
  
  37.8083333333, 139.491666667

"
"48036","Akatore Creek, Dunedin, Otago","locality_data","13","Approved","2443","Akatore Creek, Dunedin, Otago, South Island, New Zealand","
  
  
  -46.1079254, 170.1789781

"
"48037","Akchatau Mine, Akchatau, Shet","locality_data","62","Approved","2219","Akchatau Mine, Akchatau, Shet, Karaganda Oblast, Kazakhstan","
  
  
  47.9811111111, 74.0561111111

"
"48038","Akdzhal","locality_data","1","Approved","2210","Akdzhal, Eastern Kazakhstan Province, Kazakhstan","
  
  
  48.783622, 80.8762278

"
"48039","Akenobe Mine, Oya-cho, Yabu City, Hyogo Prefecture","locality_data","22","Approved","8387","Akenobe Mine, Oya-cho, Yabu City, Hyogo Prefecture, Honshu Island, Japan","
  
  
  35.2833333333, 134.666666667

"
"75984","Åkerlandet, Dorotea","locality_data","1","Approved","14431","Åkerlandet, Dorotea, Västerbotten County, Sweden","
  
  
  64.2875, 16.76333333330001

"
"48040","Akeshi Mine, Chiran-cho, Minamikyushu City, Kagoshima Prefecture","locality_data","5","Approved","143456","Akeshi Mine, Chiran-cho, Minamikyushu City, Kagoshima Prefecture, Kyushu Region, Japan","
  
  
  31.3097222222, 130.379166667

"
"81737","Akhaltsikhe","locality_data","1","Approved","23549","Akhaltsikhe, Samtskhe-Javakheti Region, Georgia","
  
  
  41.6434293, 42.99344490000001

"
"47932","Akhmatovskaya Kop', Nazyamskie Mountains, Zlatoust","locality_data","34","Approved","2616","Akhmatovskaya Kop', Nazyamskie Mountains, Zlatoust, Chelyabinsk Oblast, Russian Federation","
  
  
  55.1666666667, 59.633333333300016

"
"48042","Akhtaragda River Mouth, Vilyui River Basin","locality_data","40","Approved","2758","Akhtaragda River Mouth, Vilyui River Basin, Sakha Republic, Russian Federation","
  
  
  63.022664, 112.24659700000007

"
"48043","Akhtenskoe, Magnitka,  Kusinskii Raion","locality_data","14","Approved","2795","Akhtenskoe, Magnitka,  Kusinskii Raion, Chelyabinsk Oblast, Russian Federation","
  
  
  55.410903355318, 59.58054875160997

"
"48033","Akjilga Deposit, Bazar Dara, Pamir Silver District","locality_data","1","Approved","207227","Akjilga Deposit, Bazar Dara, Pamir Silver District, Gorno Badakhshan, Tajikistan","
  
  
  37.9865166667, 73.2714361111

"
"73627","Akland, Risør","locality_data","2","Approved","259612","Akland, Risør, Agder, Norway","
  
  
  58.730140087621, 9.0377140045166

"
"79658","Akmola Region","locality_data","0","Approved","20203","Akmola Region, Kazakhstan","
  
  
  51.916532, 69.41104940000002

"
"80379","Akopovaite Type Locality, Asan-Usan Glacier, Karasu-Karavshinskoye, Turkestan Ridge","locality_data","4","Approved","306122","Akopovaite Type Locality, Asan-Usan Glacier, Karasu-Karavshinskoye, Turkestan Ridge, Batken, Kyrgyzstan","
  
  
  39.5893, 70.2489

"
"48045","Aktas Deposit, Ulytau","locality_data","5","Approved","189011","Aktas Deposit, Ulytau, Karaganda Oblast, Kazakhstan","
  
  
  48.064593941581, 66.364041569779

"
"48046","Aktashskoye","locality_data","4","Approved","2619","Aktashskoye, Altai Republic, Russian Federation","
  
  
  50.3, 87.58333333330006

"
"81355","Aktogay Mine, Aqtoghay, Ayagoz","locality_data","1","Approved","208333","Aktogay Mine, Aqtoghay, Ayagoz, Ayagoz, Eastern Kazakhstan Province, Kazakhstan","
  
  
  46.95157188965, 79.864566853136

"
"71831","Akureyri, Akureyrarkaupstaður","locality_data","1","Approved","59805","Akureyri, Akureyrarkaupstaður, Northeastern Region, Iceland","
  
  
  65.6825509, -18.09068590000004

"
"60231","Akzhar","locality_data","1","Approved","303364","Akzhar, Northern Kazakhstan Province, Kazakhstan","
  
  
  43.1884943, 76.80171510000002

"
"77069","Al Batinah Region","locality_data","1","Approved","24745","Al Batinah Region, Oman","
  
  
  24.0046165, 57.0033469

"
"62342","Al Ghubra","locality_data","1","Approved","245485","Al Ghubra, Muscat Province, Oman","
  
  
  23.236320579597, 58.70957366455

"
"76579","Al Haggounia 001 Meteorite","locality_data","1","Approved","238333","Al Haggounia 001 Meteorite, Dakhla-Oued Ed-Dahab Region, Morocco","
  
  
  27.5, -12.5

"
"67517","Al Hayat Claim, Bikita","locality_data","4","Approved","195852","Al Hayat Claim, Bikita, Masvingo, Zimbabwe","
  
  
  -19.961086756511, 31.432399749756

"
"48047","Al Khawd, Baushar","locality_data","11","Approved","28127","Al Khawd, Baushar, Muscat Province, Oman","
  
  
  23.441719644891, 58.484549440316

"
"48048","Al Qaţrūn","locality_data","1","Approved","1","Al Qaţrūn, Murzuq District, Libya","
  
  
  24.933333, 14.633333

"
"77857","Al Wahat District","locality_data","0","Approved","215126","Al Wahat District, Libya","
  
  
  29.0466808, 21.85685860000001

"
"81245","Ala","locality_data","1","Approved","214039","Ala, Trentino-Alto Adige, Italy","
  
  
  45.7625639, 11.0051732

"
"48049","Ala Valley, Lanzo Valleys, Torino Province","locality_data","106","Approved","2106","Ala Valley, Lanzo Valleys, Torino Province, Piedmont, Italy","
  
  
  45.31502, 7.3024019

"
"70345","Ala-Mar Deposit, Currant Mountain, White Pine County","locality_data","1","Approved","3893","Ala-Mar Deposit, Currant Mountain, White Pine County, Nevada, United States of America","
  
  
  38.9099356, -115.4244731

"
"81734","Alabama Mine, Jamestown, Tuolumne County","locality_data","6","Approved","97523","Alabama Mine, Jamestown, Tuolumne County, California, United States of America","
  
  
  37.9563888889, -120.443055556

"
"48050","Alabashka Pegmatite, Yuzhakovo, Prigorodny District","locality_data","5","Approved","2820","Alabashka Pegmatite, Yuzhakovo, Prigorodny District, Sverdlovsk Oblast, Russian Federation","
  
  
  57.7338888889, 61.048611111099945

"
"68381","Alabaster Quarries, Fuentes de Ebro, Zaragoza","locality_data","71","Approved","106023","Alabaster Quarries, Fuentes de Ebro, Zaragoza, Aragón, Spain","
  
  
  41.4711111111, -0.62944444444406

"
"48051","Alabaster, Shelby County","locality_data","7","Approved","217485","Alabaster, Shelby County, Alabama, United States of America","
  
  
  33.693888092, -86.607221205

"
"82386","Alacam Mine, Dursunbey District","locality_data","2","Approved","266980","Alacam Mine, Dursunbey District, Balikesir Province, Turkey","
  
  
  39.414444444444, 28.665555555556

"
"48053","Alacrán Mine, Pampa Larga, Tierra Amarilla, Copiapó Province","locality_data","51","Approved","676","Alacrán Mine, Pampa Larga, Tierra Amarilla, Copiapó Province, Atacama Region, Chile","
  
  
  -27.59694, -70.17556

"
"48054","Aladağ Mine, Yahyalı District","locality_data","9","Approved","264387","Aladağ Mine, Yahyalı District, Kayseri Province, Turkey","
  
  
  37.964178769856, 35.40265676555

"
"48055","Alagna Valsesia, Vercelli Province","locality_data","1","Approved","190543","Alagna Valsesia, Vercelli Province, Piedmont, Italy","
  
  
  45.85442459999999, 7.9376236

"
"64328","Alai Range","locality_data","6","Approved","23003","Alai Range, Osh Oblast, Kyrgyzstan","
  
  
  40.175, 71.7666666666

"
"48056","Alakamisy Itenina, Vohibato","locality_data","4","Approved","158111","Alakamisy Itenina, Vohibato, Haute Matsiatra, Madagascar","
  
  
  -21.64608, 47.161700999999994

"
"48057","Alakurtti Pegmatite, Northern Karelia","locality_data","1","Approved","2705","Alakurtti Pegmatite, Northern Karelia, Murmansk Oblast, Russian Federation","
  
  
  66.95, 30.299999999999955

"
"48058","Alamogorda, Otero County","locality_data","15","Approved","1","Alamogorda, Otero County, New Mexico, United States of America","
  
  
  32.8995325, -105.960265

"
"48059","Álamos, Álamos Municipality","locality_data","23","Approved","2352","Álamos, Álamos Municipality, Sonora, Mexico","
  
  
  27.016666412354, -108.96666717529

"
"71087","Alaotra-Mangoro","locality_data","2","Approved","157725","Alaotra-Mangoro, Madagascar","
  
  
  -18.02849089999999, 48.239352800000006

"
"71190","Alapayevsk","locality_data","1","Approved","310099","Alapayevsk, Sverdlovsk Oblast, Russian Federation","
  
  
  57.8483493, 61.68803019999996

"
"48060","Alarobia Bemaha, Betafo","locality_data","1","Approved","236585","Alarobia Bemaha, Betafo, Vakinankaratra, Madagascar","
  
  
  -20.2, 46.883333333332985

"
"67286","Alaska Mine, Poughkeepsie Gulch, San Juan County","locality_data","2","Approved","3586","Alaska Mine, Poughkeepsie Gulch, San Juan County, Colorado, United States of America","
  
  
  37.930764640699, -107.63199343613

"
"62014","Alata Pegmatite, Alto Ligonha District","locality_data","1","Approved","238563","Alata Pegmatite, Alto Ligonha District, Zambezia Province, Mozambique","
  
  
  -15.5107395, 38.25594249999995

"
"82487","Albaltzisketa, Guipúzcoa","locality_data","1","Approved","1","Albaltzisketa, Guipúzcoa, Basque Country, Spain","
  
  
  43.0484436, -2.1054483

"
"48061","Alban Hills, Rome Province","locality_data","52","Approved","29170","Alban Hills, Rome Province, Lazio, Italy","
  
  
  41.923702232667, 12.571203878571

"
"69870","Albana, Campiglia, La Spezia Province","locality_data","5","Approved","262248","Albana, Campiglia, La Spezia Province, Liguria, Italy","
  
  
  44.2715277778, 9.64111111111

"
"66029","Albano Lake Crater, Rome Province","locality_data","7","Approved","55150","Albano Lake Crater, Rome Province, Lazio, Italy","
  
  
  41.747742, 12.668148

"
"68937","Albano Laziale, Alban Hills, Rome Province","locality_data","10","Approved","209175","Albano Laziale, Alban Hills, Rome Province, Lazio, Italy","
  
  
  41.7284572, 12.658942600000046

"
"62015","Albany, Oxford County","locality_data","1","Approved","14497","Albany, Oxford County, Maine, United States of America","
  
  
  44.3075, -70.7783333333

"
"48062","Albatera, Alicante","locality_data","8","Approved","107286","Albatera, Alicante, Valencian Community, Spain","
  
  
  38.1801605, -0.8710883999999999

"
"48071","Albères Massif, Pyrénées-Orientales","locality_data","59","Approved","47601","Albères Massif, Pyrénées-Orientales, Occitanie, France","
  
  
  42.483333333333, 2.9475

"
"81593","Albero Bassi, Santorso, Vicenza Province","locality_data","4","Approved","16148","Albero Bassi, Santorso, Vicenza Province, Veneto, Italy","
  
  
  45.7433527778, 11.3723055555

"
"48064","Alberoda, Schlema-Hartenstein, Erzgebirge","locality_data","55","Approved","7760","Alberoda, Schlema-Hartenstein, Erzgebirge, Saxony, Germany","
  
  
  50.617475, 12.7050833333

"
"81426","Alberschwende, Bregenz","locality_data","2","Approved","1","Alberschwende, Bregenz, Vorarlberg, Austria","
  
  
  47.45068559999999, 9.8313443

"
"79006","Albersweiler","locality_data","3","Approved","157997","Albersweiler, Rhineland-Palatinate, Germany","
  
  
  49.2188888889, 8.028888888890037

"
"48065","Albert Mine, Hastenrath, Eschweiler, Cologne","locality_data","2","Approved","126719","Albert Mine, Hastenrath, Eschweiler, Cologne, North Rhine - Westphalia, Germany","
  
  
  50.7847222222, 6.27805555556

"
"48066","Albert Mines, Hillsborough Parish, Albert County","locality_data","4","Approved","219434","Albert Mines, Hillsborough Parish, Albert County, New Brunswick, Canada","
  
  
  45.8641666667, -64.6619444444

"
"80048","Albertito Mine, L'Argentera, Tarragona","locality_data","40","Approved","1","Albertito Mine, L'Argentera, Tarragona, Catalonia, Spain","
  
  
  41.13750599999999, 0.9089424000000008

"
"83978","Albi, Tarn","locality_data","1","Approved","358224","Albi, Tarn, Occitanie, France","
  
  
  43.9250853, 2.1486413

"
"48068","Albigna Valley, Bregaglia Valley, Maloja Region","locality_data","6","Approved","134397","Albigna Valley, Bregaglia Valley, Maloja Region, Grisons, Switzerland","
  
  
  46.6231944445, 9.18602222222

"
"78205","Alborz","locality_data","2","Approved","230775","Alborz, Tehran Province, Iran","
  
  
  35.9960467, 50.92892459999996

"
"48069","Albrun Pass, Albrunhorn-Turbhorn, Binn, Goms","locality_data","0","Approved","29573","Albrun Pass, Albrunhorn-Turbhorn, Binn, Goms, Valais, Switzerland","
  
  
  46.3825, 8.29972222222

"
"82421","Albuñuelas, Granada","locality_data","1","Approved","105627","Albuñuelas, Granada, Andalusia, Spain","
  
  
  36.9289491, -3.6303126

"
"48070","Albury, Goulburn County","locality_data","2","Approved","146503","Albury, Goulburn County, New South Wales, Australia","
  
  
  -36.0737293, 146.9135418

"
"75927","Alcalá de Guadaira, Sevilla","locality_data","5","Approved","1","Alcalá de Guadaira, Sevilla, Andalusia, Spain","
  
  
  37.3333757, -5.850119800000016

"
"72719","Alcalá del Jucar, Albacete","locality_data","1","Approved","1","Alcalá del Jucar, Albacete, Castilla La Mancha, Spain","
  
  
  39.1670096, -1.3854515000000447

"
"81531","Alcanadre","locality_data","2","Approved","122482","Alcanadre, La Rioja, Spain","
  
  
  42.404996, -2.1217041

"
"48072","Alcantarilla Mine, Belalcazar, Córdoba","locality_data","37","Approved","267420","Alcantarilla Mine, Belalcazar, Córdoba, Andalusia, Spain","
  
  
  38.591398141054, -5.1488229813743

"
"48073","Alcaparrosa Mine, Cerritos Bayos, El Loa Province","locality_data","432","Approved","639","Alcaparrosa Mine, Cerritos Bayos, El Loa Province, Antofagasta Region, Chile","
  
  
  -22.632777777778, -69.185277777778

"
"80849","Alcaparrosa Mine, Punta del Cobre, Copiapó Province","locality_data","8","Approved","191197","Alcaparrosa Mine, Punta del Cobre, Copiapó Province, Atacama Region, Chile","
  
  
  -27.5951388889, -70.2666666666

"
"79000","Alcaracejos Mines, Alcaracejos, Córdoba","locality_data","1","Approved","46502","Alcaracejos Mines, Alcaracejos, Córdoba, Andalusia, Spain","
  
  
  38.293910119105, -4.9359096767968

"
"48074","Alchuri, Shigar District","locality_data","895","Approved","2528","Alchuri, Shigar District, Gilgit-Baltistan, Pakistan","
  
  
  35.5277777778, 75.6530555556

"
"48075","Alcobaça","locality_data","2","Approved","158019","Alcobaça, Bahia, Brazil","
  
  
  -17.5277794, -39.1921031

"
"48076","Alconie Hill, Bimbowrie Station, Olary Province","locality_data","1","Approved","132043","Alconie Hill, Bimbowrie Station, Olary Province, South Australia, Australia","
  
  
  -31.9685599, 140.0932599

"
"79812","Alcoutim","locality_data","2","Approved","132111","Alcoutim, Faro District, Portugal","
  
  
  37.4714271, -7.478528

"
"78768","Aldan Shield","locality_data","4","Approved","2642","Aldan Shield, Sakha Republic, Russian Federation","
  
  
  58.787775896477434, 125.32443036066888

"
"48077","Aldan, Aldan Shield","locality_data","56","Approved","20097","Aldan, Aldan Shield, Sakha Republic, Russian Federation","
  
  
  57.94833333335, 126.508333333

"
"83133","Aldea Moret, Cáceres","locality_data","1","Approved","208898","Aldea Moret, Cáceres, Extremadura, Spain","
  
  
  39.450945, -6.393386800000001

"
"66329","Aldehuela de la Bóveda, Salamanca","locality_data","1","Approved","298414","Aldehuela de la Bóveda, Salamanca, Castile & León, Spain","
  
  
  40.806312757853, -6.0773495601765

"
"48078","Alderley Edge","locality_data","5","Approved","830","Alderley Edge, Cheshire, United Kingdom","
  
  
  53.301554, -2.237216

"
"71643","Aldgate Mine, Aldgate, Mount Lofty Range","locality_data","2","Approved","295135","Aldgate Mine, Aldgate, Mount Lofty Range, South Australia, Australia","
  
  
  -35.0228187, 138.7487667

"
"48079","Aldino, Val d'Adige, South Tirol","locality_data","4","Approved","123632","Aldino, Val d'Adige, South Tirol, Trentino-Alto Adige, Italy","
  
  
  46.3655242, 11.3555754

"
"63156","Aldrich Quarry, Stoneham, Oxford County","locality_data","1","Approved","6305","Aldrich Quarry, Stoneham, Oxford County, Maine, United States of America","
  
  
  44.2459722223, -70.9377777778

"
"48080","Ale & Cakes Mine, Gwennap","locality_data","7","Approved","926","Ale & Cakes Mine, Gwennap, Cornwall, United Kingdom","
  
  
  50.2290246472, -5.15792342231

"
"66743","Alegría Mine, Morille, Salamanca","locality_data","1","Approved","303871","Alegría Mine, Morille, Salamanca, Castile & León, Spain","
  
  
  40.8068118, -5.6997135999999955

"
"79787","Äleklinta, Öland","locality_data","1","Approved","1","Äleklinta, Öland, Kalmar County, Sweden","
  
  
  56.96650949999999, 16.771903899999984

"
"76337","Aleksandrovskoye Deposit, Tayshetskiy District","locality_data","2","Approved","1","Aleksandrovskoye Deposit, Tayshetskiy District, Irkutsk Oblast, Russian Federation","
  
  
  55.93363799999999, 98.01793190000001

"
"48081","Aletai County, Aletai Prefecture, Yili Hasake Prefecture","locality_data","16","Approved","144626","Aletai County, Aletai Prefecture, Yili Hasake Prefecture, Xingjiang Autonomous Region, China (Peoples Republic)","
  
  
  47.95, 88.0583333333

"
"76795","Aletai Prefecture","locality_data","13","Approved","135192","Aletai Prefecture, Xingjiang Autonomous Region, China (Peoples Republic)","
  
  
  47.7305555555, 88.06375

"
"48082","Aletsch Glacier, Fieschertal, Goms","locality_data","2","Approved","1","Aletsch Glacier, Fieschertal, Goms, Valais, Switzerland","
  
  
  46.4887031, 8.053077699999998

"
"71274","Alexander County","locality_data","1","Approved","18040","Alexander County, North Carolina, United States of America","
  
  
  35.8974199, -81.20781640000001

"
"48083","Alexander Mine, Bastenberg, Arnsberg","locality_data","78","Approved","10462","Alexander Mine, Bastenberg, Arnsberg, North Rhine - Westphalia, Germany","
  
  
  51.3013889, 8.3833332

"
"52432","Alexander Mine, Meschede, Arnsberg","locality_data","6","Approved","10462","Alexander Mine, Meschede, Arnsberg, North Rhine - Westphalia, Germany","
  
  
  51.2969444444, 8.37027777778

"
"48084","Alexander Mine, Vrančice, Příbram","locality_data","57","Approved","5642","Alexander Mine, Vrančice, Příbram, Central Bohemian Region, Czech Republic","
  
  
  49.610446431299, 14.034385088667023

"
"80080","Alexander Shaft, Schneeberg, Erzgebirge","locality_data","2","Approved","72923","Alexander Shaft, Schneeberg, Erzgebirge, Saxony, Germany","
  
  
  50.56744, 12.62086

"
"74627","Alexandershall II Potash Works, Abteroda","locality_data","1","Approved","1","Alexandershall II Potash Works, Abteroda, Thuringia, Germany","
  
  
  50.9023086, 10.076354700000024

"
"48085","Alexandria Bay, Jefferson County","locality_data","2","Approved","5819","Alexandria Bay, Jefferson County, New York, United States of America","
  
  
  44.335834503174, -75.91805267334

"
"69571","Alexandroupoli, Evros","locality_data","11","Approved","226162","Alexandroupoli, Evros, East Macedonia and Thrace, Greece","
  
  
  40.8457193, 25.873962000000006

"
"48086","Alfenza Mine, Crodo, Verbano-Cusio-Ossola Province","locality_data","10","Approved","30210","Alfenza Mine, Crodo, Verbano-Cusio-Ossola Province, Piedmont, Italy","
  
  
  46.228385634037, 8.3168470386664

"
"65573","Alfianello Meteorite, Alfianello, Brescia Province","locality_data","1","Approved","123023","Alfianello Meteorite, Alfianello, Brescia Province, Lombardy, Italy","
  
  
  45.2666666667, 10.15

"
"48087","Alfonsina Mine, Gistaín, Hoya de Huesca","locality_data","23","Approved","242998","Alfonsina Mine, Gistaín, Hoya de Huesca, Aragón, Spain","
  
  
  42.6419444444, 0.335833333333

"
"80392","Alforja Mine, Alforja, Baix Camp, Tarragona","locality_data","20","Approved","306731","Alforja Mine, Alforja, Baix Camp, Tarragona, Catalonia, Spain","
  
  
  41.200833333333, 0.92166666666662

"
"73485","Alforja, Baix Camp, Tarragona","locality_data","68","Approved","285419","Alforja, Baix Camp, Tarragona, Catalonia, Spain","
  
  
  41.2107528, 0.9751440000000002

"
"71897","Alfred Creek, Willow Creek District, Matanuska-Susitna","locality_data","1","Approved","196229","Alfred Creek, Willow Creek District, Matanuska-Susitna, Alaska, United States of America","
  
  
  61.95, -147.479722222

"
"48088","Alfredo Pit, Rio Tinto Mines, Huelva","locality_data","28","Approved","203697","Alfredo Pit, Rio Tinto Mines, Huelva, Andalusia, Spain","
  
  
  37.700179854286, -6.5838275183149

"
"74847","Algae Wood, Indian Creek, Malheur County","locality_data","1","Approved","1","Algae Wood, Indian Creek, Malheur County, Oregon, United States of America","
  
  
  43.9998983, -117.76392570000002

"
"63159","Algarrobo, Axarquia-Costa del Sol, Málaga","locality_data","1","Approved","1","Algarrobo, Axarquia-Costa del Sol, Málaga, Andalusia, Spain","
  
  
  36.7728164, -4.040447900000004

"
"83438","Algermissen Clay Pit, Hildesheim District","locality_data","1","Approved","15635","Algermissen Clay Pit, Hildesheim District, Lower Saxony, Germany","
  
  
  52.2591666667, 9.96888888889

"
"48091","Algezares Quarry, Segorbe, Castellón","locality_data","9","Approved","108439","Algezares Quarry, Segorbe, Castellón, Valencian Community, Spain","
  
  
  39.787812085175, -0.46303663967517

"
"61944","Älgfalls Mine, Kopparberg, Ljusnarsberg","locality_data","5","Approved","13127","Älgfalls Mine, Kopparberg, Ljusnarsberg, Örebro County, Sweden","
  
  
  59.887164240052, 15.046989440743005

"
"80906","Algiers","locality_data","1","Approved","288044","Algiers, Algiers Province, Algeria","
  
  
  36.728076856116, 3.0885189478515

"
"80905","Algiers Province","locality_data","0","Approved","131078","Algiers Province, Algeria","
  
  
  36.6997294, 3.0576198999999633

"
"48092","Algimia de Almonacid, Castellón","locality_data","2","Approved","1","Algimia de Almonacid, Castellón, Valencian Community, Spain","
  
  
  39.9144563, -0.442378

"
"63160","Algomah Mine, Mass City, Ontonagon County","locality_data","13","Approved","8397","Algomah Mine, Mass City, Ontonagon County, Michigan, United States of America","
  
  
  46.76139, -89.04007

"
"48093","Algorta Mine, Sierra Valenzuela, Antofagasta Province","locality_data","48","Approved","253322","Algorta Mine, Sierra Valenzuela, Antofagasta Province, Antofagasta Region, Chile","
  
  
  -23.1413889, -69.9655556

"
"83303","Algueña","locality_data","1","Approved","1","Algueña, Valencian Community, Spain","
  
  
  38.3399666, -1.0023857

"
"48094","Alhama de Granada, Granada","locality_data","9","Approved","1","Alhama de Granada, Granada, Andalusia, Spain","
  
  
  37.004066, -3.989118299999973

"
"62344","Alhambra Mine, Black Hawk, Grant County","locality_data","2","Approved","3975","Alhambra Mine, Black Hawk, Grant County, New Mexico, United States of America","
  
  
  32.7213888889, -108.509444444

"
"48095","Ali Abad, Hunza Valley, Hunza District","locality_data","123","Approved","7058","Ali Abad, Hunza Valley, Hunza District, Gilgit-Baltistan, Pakistan","
  
  
  36.308226, 74.6195474

"
"48096","Alibag, Raigad District","locality_data","1","Approved","56571","Alibag, Raigad District, Raigad, Maharashtra, India","
  
  
  18.65839889999999, 72.8773346

"
"48097","Alicante, Lake County","locality_data","1","Approved","3587","Alicante, Lake County, Colorado, United States of America","
  
  
  39.2930343665, -106.217184572

"
"67535","Alice Glory Hole, Alice Mine, Clear Creek County","locality_data","1","Approved","8403","Alice Glory Hole, Alice Mine, Clear Creek County, Colorado, United States of America","
  
  
  39.8151469948, -105.655734852

"
"48098","Alice Mary Mine, Kundip, Ravensthorpe Shire","locality_data","6","Approved","62050","Alice Mary Mine, Kundip, Ravensthorpe Shire, Western Australia, Australia","
  
  
  -33.674911962189, 120.20231635725

"
"48099","Alice Mine, Clear Creek County","locality_data","5","Approved","6087","Alice Mine, Clear Creek County, Colorado, United States of America","
  
  
  39.815240870533, -105.65583396042

"
"48364","Alice Mine, Goodsprings, Clark County","locality_data","1","Approved","8402","Alice Mine, Goodsprings, Clark County, Nevada, United States of America","
  
  
  35.8419444444, -115.496388889

"
"48100","Alice Springs","locality_data","2","Approved","294590","Alice Springs, Northern Territory, Australia","
  
  
  -23.7529520195, 133.833206305

"
"71208","Alicún de las Torres, Granada","locality_data","2","Approved","1","Alicún de las Torres, Granada, Andalusia, Spain","
  
  
  37.50914, -3.106571000000031

"
"65519","Aliseda, Cáceres","locality_data","6","Approved","208910","Aliseda, Cáceres, Extremadura, Spain","
  
  
  39.4246998, -6.6918828

"
"48101","Alison Reef, Costerfield, Bendigo","locality_data","1","Approved","239976","Alison Reef, Costerfield, Bendigo, Victoria, Australia","
  
  
  -36.8922222222, 144.798611111

"
"48103","Aljustrel Mines, Aljustrel","locality_data","9","Approved","46432","Aljustrel Mines, Aljustrel, Beja District, Portugal","
  
  
  37.8775655, -8.1514723

"
"72959","Alkali Lake, Lake County","locality_data","21","Approved","23698","Alkali Lake, Lake County, Oregon, United States of America","
  
  
  42.974998474121, -120.02500152588

"
"48990","Alkerton Quarry, Shenington with Alkerton","locality_data","1","Approved","263674","Alkerton Quarry, Shenington with Alkerton, Oxfordshire, United Kingdom","
  
  
  52.084409097255, -1.4389267894004

"
"48104","All Nations Mine, Moina - Middlesex District, Kentish Municipality","locality_data","2","Approved","112007","All Nations Mine, Moina - Middlesex District, Kentish Municipality, Tasmania, Australia","
  
  
  -41.49167, 146.09511

"
"48105","Allalin Glacier, Saas Valley, Zermatt-Saas Fee","locality_data","6","Approved","191717","Allalin Glacier, Saas Valley, Zermatt-Saas Fee, Valais, Switzerland","
  
  
  46.0462, 7.93552

"
"48106","Allamoore District, Hudspeth County","locality_data","1","Approved","42149","Allamoore District, Hudspeth County, Texas, United States of America","
  
  
  31.456266018952, -105.38682780034

"
"82826","Allard Lake, Havre-Saint-Pierre, Côte-Nord","locality_data","2","Approved","105654","Allard Lake, Havre-Saint-Pierre, Côte-Nord, Québec, Canada","
  
  
  46.4705591, -75.0878513

"
"48107","Allchar","locality_data","250","Approved","2245","Allchar, Roszdan, Macedonia (former Yugoslav Republic)","
  
  
  41.1483333333, 21.9536111111

"
"57866","Allende Meteorite, Pueblito de Allende","locality_data","8","Approved","35","Allende Meteorite, Pueblito de Allende, Chihuahua, Mexico","
  
  
  26.9666666667, -105.316666667

"
"48108","Allendorf, Greifenstein, Lahn-Dill, Giessen Region","locality_data","18","Approved","232749","Allendorf, Greifenstein, Lahn-Dill, Giessen Region, Hesse, Germany","
  
  
  50.573333333333, 8.2927777777778

"
