mineral_id,relation_id,relation_note,relation_type_id
7b36b244-8dc1-4b41-938e-654f9e1664fc,40999203-ae05-4d9e-80d6-1ba8a47fa588,,2
d513eb8f-2a40-4af8-bab5-e742974ff3ac,55fd0812-3f96-4e24-ab01-913df94961b2,,1
55fd0812-3f96-4e24-ab01-913df94961b2,fb585ba0-ccf2-4123-bcf5-ac7ad553bb14,,1
55fd0812-3f96-4e24-ab01-913df94961b2,d513eb8f-2a40-4af8-bab5-e742974ff3ac,,1
9df125b2-03ae-4e06-94d9-6c53784dbc54,9aa5729e-d4d2-4ea0-9b63-a507638e45e6,,1
6f15ab56-c853-4e74-bc6a-6a8e55cbdb2e,8de3b0a8-b444-45a6-8cea-0d66895ba614,,1
a70e1aeb-d811-4f47-bd5e-fe04c38c54e3,4ef179ec-5bcd-4a05-a0ea-3480f6752f49,,1
a70e1aeb-d811-4f47-bd5e-fe04c38c54e3,0ed6405f-1c81-4829-a871-01f013f33e3f,,1
a70e1aeb-d811-4f47-bd5e-fe04c38c54e3,4e2db656-a828-4642-93aa-41bbebf51b82,,1
94785758-fd95-4f7a-8097-2357b96f3631,72e31aea-5151-408e-8f02-e39e7757b649,,2
94785758-fd95-4f7a-8097-2357b96f3631,19896789-2641-4706-bd48-2b63849702f1,,2
7b06ca3c-62f8-442d-9c93-43f785427445,6ad9ee21-05a5-47ec-94cf-c92ca8081e88,,1
6ad9ee21-05a5-47ec-94cf-c92ca8081e88,7b06ca3c-62f8-442d-9c93-43f785427445,,1
c01b9ff6-d7eb-4243-96d8-f6cfffd10da2,a5ca9e65-a7ab-462c-bdfc-963e33e5f9a4,,1
a5ca9e65-a7ab-462c-bdfc-963e33e5f9a4,c01b9ff6-d7eb-4243-96d8-f6cfffd10da2,,1
ab32bdbe-97d3-4bbf-8fa9-ab83390116a8,bd8c991d-e146-410f-95c5-d18127a87187,,1
ab32bdbe-97d3-4bbf-8fa9-ab83390116a8,1184b9c3-83a8-4054-8ae6-4f029b7dc279,,1
bc98ab88-97d5-4e92-9501-25e1f77ac1f1,26b895c1-6651-4c71-b463-21f7227361db,,1
bc98ab88-97d5-4e92-9501-25e1f77ac1f1,26b895c1-6651-4c71-b463-21f7227361db,,2
6726dec8-e3d9-4300-a833-83c1065ff84a,33f39d04-6bad-478e-8a12-68470029f236,,1
6726dec8-e3d9-4300-a833-83c1065ff84a,33f39d04-6bad-478e-8a12-68470029f236,,2
46ecde7e-70bc-499c-beff-311c5985977d,e3533b73-cd78-4afd-8646-a627a6de7c06,,1
46ecde7e-70bc-499c-beff-311c5985977d,e3533b73-cd78-4afd-8646-a627a6de7c06,,2
1007eefc-1fe2-438a-9099-4921d8cd0434,825691e1-dc09-49b4-9661-4c195058d592,,1
1007eefc-1fe2-438a-9099-4921d8cd0434,00a55b8b-4b97-4bf0-b577-11039f85d46b,,2
4e9e3926-5fa8-480c-a219-2bfcfad77feb,5e05bd20-346b-4d8d-895e-487a2d57b58f,,1
4e9e3926-5fa8-480c-a219-2bfcfad77feb,5e05bd20-346b-4d8d-895e-487a2d57b58f,,2
3aea2f63-6ddd-40a3-b7c0-da761a8425cd,626eb380-cc9d-4a06-b08c-5f76033e3886,,1
78185852-a883-46d5-ad18-156b1d151262,ca545cbf-f7f5-40e5-afd0-3d287d4f6972,,1
78185852-a883-46d5-ad18-156b1d151262,49731492-6d11-4b2d-b726-1b038c0fe8df,,1
0d730c5f-e557-4a88-86ac-70eaaf27734f,ca545cbf-f7f5-40e5-afd0-3d287d4f6972,,1
0d730c5f-e557-4a88-86ac-70eaaf27734f,4c4c6c8a-3a28-43b7-ab29-b0a1877294c9,,1
22d0c626-9ae5-4ee8-ae1d-0c9dac7f863e,da588bbd-06d4-4564-9d6a-ec853c6a7e9b,,1
22d0c626-9ae5-4ee8-ae1d-0c9dac7f863e,da588bbd-06d4-4564-9d6a-ec853c6a7e9b,,2
0377f05e-efa4-4672-8198-14af458df327,dd6122c8-3353-4a1e-bdfa-7a131d421a94,,1
0377f05e-efa4-4672-8198-14af458df327,dd6122c8-3353-4a1e-bdfa-7a131d421a94,,2
bebe8261-0442-44f8-9a21-3922d5fb897f,790f05e5-97a9-45b1-9211-6b1b5af4e4cd,,1
bebe8261-0442-44f8-9a21-3922d5fb897f,790f05e5-97a9-45b1-9211-6b1b5af4e4cd,,2
15a6609b-cea7-48ac-8b64-b15ec9e156f1,c7856604-60c4-4678-8c50-f555f7f28feb,,1
15a6609b-cea7-48ac-8b64-b15ec9e156f1,66166680-4bb9-44ed-8274-b34e319d85a7,,1
15a6609b-cea7-48ac-8b64-b15ec9e156f1,c8cca19d-761e-41a4-9279-af328262199c,,1
018ca98f-4989-49bb-b850-adb16d3a1d35,1f745777-bffc-45f9-b713-2f9c8e8158f7,,1
018ca98f-4989-49bb-b850-adb16d3a1d35,1f745777-bffc-45f9-b713-2f9c8e8158f7,,2
75f91dd2-e898-4601-b492-906bd188a6b2,7cef77d4-5112-4183-acb6-e246bc4d03e2,,2
cc8db149-c510-4ed6-9da5-411e6820faf1,8062eb35-060a-41e3-b769-3d0bd8edb660,,1
cc8db149-c510-4ed6-9da5-411e6820faf1,560b004e-0daf-47b4-9077-4c7b041c3599,,1
cc8db149-c510-4ed6-9da5-411e6820faf1,8062eb35-060a-41e3-b769-3d0bd8edb660,,2
cc8db149-c510-4ed6-9da5-411e6820faf1,560b004e-0daf-47b4-9077-4c7b041c3599,,2
6fac5b06-0c87-40ba-811b-326dd5ea0cce,fa3995a9-3f9c-437f-9ae2-aa72e966e9dc,,1
ee4c9613-2e1c-4a38-bf31-106b68cd91a8,f8880fce-5910-4d71-902f-cb90b6e5fd67,,1
9b0978b8-c6cf-4182-bd6f-c600a80b900f,a6871cca-63be-402c-8a37-ac306a2c0ce7,,2
18724cae-3905-4e0e-bb2c-306eb3c2de3d,27a02f3f-1ce9-485b-a03b-51f6bb2c14ac,,1
98c68486-b30c-4968-9500-864bb6748e74,92d41bd8-aaad-427d-afc3-a1f9be125904,,1
76b67fb1-c0b1-44cc-8dc8-14dbd7863391,7950a975-463b-4972-9b9c-3862337808fb,,1
23f221a9-f7ca-4204-afe2-730b78b94ea7,e3184872-676c-4fb3-9a95-619687599df3,,1
1472f478-d782-4987-ad8c-182d7280036c,a2777b55-2f04-4144-88bb-819e5532ffcd,,1
1472f478-d782-4987-ad8c-182d7280036c,19733a76-84e0-49fc-a496-26abc759f7fe,,1
1472f478-d782-4987-ad8c-182d7280036c,1f745777-bffc-45f9-b713-2f9c8e8158f7,,1
c0a190c8-d7dd-43f9-a392-73c66d7c8974,a91f1490-a988-4902-b94b-9517aa91565f,,1
318cd1c3-13e8-4752-b590-7437573bcf1b,26b895c1-6651-4c71-b463-21f7227361db,,1
318cd1c3-13e8-4752-b590-7437573bcf1b,26b895c1-6651-4c71-b463-21f7227361db,,2
c1e1d833-7aaf-4d1c-bb9a-852e5761d0c5,a91f1490-a988-4902-b94b-9517aa91565f,,1
a91f1490-a988-4902-b94b-9517aa91565f,513813fe-3f20-4009-9d28-825b36968fbf,,1
a91f1490-a988-4902-b94b-9517aa91565f,c0a190c8-d7dd-43f9-a392-73c66d7c8974,,1
a91f1490-a988-4902-b94b-9517aa91565f,c1e1d833-7aaf-4d1c-bb9a-852e5761d0c5,,1
a91f1490-a988-4902-b94b-9517aa91565f,0b201229-2f59-40c8-a073-886797a0a147,,2
60dc7870-e039-4314-94c7-fbcf728cbb7d,487fee94-9de0-405b-807a-7bbca82883d1,,1
476ae522-ae25-48ee-88c9-c5ad44c270a4,44dbbc43-7a60-48e1-9b65-2517b3d8de99,,1
476ae522-ae25-48ee-88c9-c5ad44c270a4,44dbbc43-7a60-48e1-9b65-2517b3d8de99,,2
d600c7b9-7e18-4f1a-b25f-5e72dff7c3d5,05148129-206b-4f4d-9527-4c9b28ee226e,,1
d600c7b9-7e18-4f1a-b25f-5e72dff7c3d5,05148129-206b-4f4d-9527-4c9b28ee226e,,2
48ce80cd-513f-4102-ac89-887902d992dd,f0926c31-8b03-419d-9e00-0e5355f1235a,,1
48ce80cd-513f-4102-ac89-887902d992dd,f0926c31-8b03-419d-9e00-0e5355f1235a,,2
fd25298a-1394-4c74-b280-0935e0b195b6,bbe8793b-8a89-416b-89d4-119266255e23,,1
fd25298a-1394-4c74-b280-0935e0b195b6,bbe8793b-8a89-416b-89d4-119266255e23,,2
4bacd38c-7fbf-49b9-b477-51ee4d95021d,73e6c6db-e851-419f-9f65-a9f882b69b6f,,1
4bacd38c-7fbf-49b9-b477-51ee4d95021d,2e29e331-4b4e-4de1-909b-d244139b1986,,2
0d77a0c7-6851-4c0e-b774-886a963de796,510c1eef-0913-47cc-b2d9-5e5aa3a4d553,,1
0d77a0c7-6851-4c0e-b774-886a963de796,510c1eef-0913-47cc-b2d9-5e5aa3a4d553,,2
cbc779a1-102b-49b3-ad91-c52112fec77e,d54d0240-e04b-45e0-852a-f0c8e448ff6b,,1
cbc779a1-102b-49b3-ad91-c52112fec77e,92d41bd8-aaad-427d-afc3-a1f9be125904,,1
190fd002-4513-49fa-a2b9-2e4996579c38,e65169e8-a50f-4539-b2ee-2a7654f859a8,,2
190fd002-4513-49fa-a2b9-2e4996579c38,9fdefa34-dd31-48bd-b17d-940f264a54bf,,2
f6cee76f-8c3f-4682-97a4-bf2d94fbfced,f0cc3fa1-a949-4dbb-95ae-b7d1bb17813a,,1
f6cee76f-8c3f-4682-97a4-bf2d94fbfced,f0cc3fa1-a949-4dbb-95ae-b7d1bb17813a,,2
9069db09-112e-4bdf-8020-0a7bcab52f2e,0f58e327-4bdd-475a-b644-de4c136cc5bf,,2
f21ce00d-6e0d-4f1d-9490-fffdd62a1d3d,c41450bc-a4f5-4632-9828-c8750d2b823d,,2
f21ce00d-6e0d-4f1d-9490-fffdd62a1d3d,70df3541-c503-4b6b-b301-cd837cb139b3,,2
c41450bc-a4f5-4632-9828-c8750d2b823d,f21ce00d-6e0d-4f1d-9490-fffdd62a1d3d,,2
c41450bc-a4f5-4632-9828-c8750d2b823d,91fa02d2-7c92-459b-afb9-a509135a555d,,2
70df3541-c503-4b6b-b301-cd837cb139b3,f21ce00d-6e0d-4f1d-9490-fffdd62a1d3d,,2
502f9fdc-4913-4c72-804e-b8e2700ef347,22e5f6fe-d0e9-481f-99b3-dcdbf782e9ca,,2
502f9fdc-4913-4c72-804e-b8e2700ef347,dd5e8adb-ead9-41ee-aae1-72649c4c504c,,2
502f9fdc-4913-4c72-804e-b8e2700ef347,133acddf-170e-4528-a689-376c2cd9ab75,,2
dd5e8adb-ead9-41ee-aae1-72649c4c504c,502f9fdc-4913-4c72-804e-b8e2700ef347,,2
133acddf-170e-4528-a689-376c2cd9ab75,502f9fdc-4913-4c72-804e-b8e2700ef347,,2
5f11efca-0ee1-46bf-8b24-8966b7decf63,6871380b-2cda-436a-a8a2-a329d2908894,,2
c5b9dd10-4fcc-4f8e-b9bd-b4819d374902,c45263cb-fc02-44d4-a437-93576eba9f30,,1
c45263cb-fc02-44d4-a437-93576eba9f30,c5b9dd10-4fcc-4f8e-b9bd-b4819d374902,,1
c45263cb-fc02-44d4-a437-93576eba9f30,4c7be503-e06f-420b-a7ec-d5b8eac6b250,,2
c45263cb-fc02-44d4-a437-93576eba9f30,143f3ec1-9c04-4d8d-bba0-2713c3924dd0,,2
06443539-d8f9-4ff1-891c-42c3bbc4cdb6,fd023f03-56c4-4b34-ac07-558ee9e098ac,,2
06443539-d8f9-4ff1-891c-42c3bbc4cdb6,a52d7e92-9253-4e61-ac18-6eebf19828e4,,2
71f61715-1987-4e6f-91c0-9369a753cb2d,a91d2bc1-8ce0-45f2-90fa-63a65bc9a15b,,2
6c22f30d-abfd-4285-b6bb-7ab6a7229e01,e25b27b0-4989-46b1-95bb-33606b11a6e9,,1
6c22f30d-abfd-4285-b6bb-7ab6a7229e01,d7da6063-b12a-4715-8516-ab15b94fb919,,1
6c22f30d-abfd-4285-b6bb-7ab6a7229e01,4b99b389-6242-4c82-b4f2-7c93c33e0e6c,,2
8c8a3419-4cb2-4deb-aae0-5b9598755b20,36307254-f9bb-41eb-8e64-d2a47edf1c29,,1
8c8a3419-4cb2-4deb-aae0-5b9598755b20,36307254-f9bb-41eb-8e64-d2a47edf1c29,,2
1947d43a-dffc-47d7-8793-2d46efeeedda,d7510d41-2cc5-4d28-ba57-75ce344c0b2f,,1
1947d43a-dffc-47d7-8793-2d46efeeedda,4e623154-806c-4407-879f-ff45164ff92b,,1
1947d43a-dffc-47d7-8793-2d46efeeedda,4e623154-806c-4407-879f-ff45164ff92b,,2
ebc8a877-698d-4363-8443-7fcfbc6408fb,4eee890c-f89f-48da-9b94-2b306f3df637,,2
693dc030-af60-4986-805f-8bfec6f7fba7,d714fb98-12e0-4450-85dc-63af29cb72dc,,2
505e8c58-970b-4517-ab5b-12d2a8f3d2e5,87be343b-5c05-4e9e-bbff-4587d5ffb15c,,1
87be343b-5c05-4e9e-bbff-4587d5ffb15c,c1969673-8837-4d2e-80db-90e017bdd752,,1
87be343b-5c05-4e9e-bbff-4587d5ffb15c,505e8c58-970b-4517-ab5b-12d2a8f3d2e5,,1
87be343b-5c05-4e9e-bbff-4587d5ffb15c,c1969673-8837-4d2e-80db-90e017bdd752,,2
96f8150c-dc24-4c05-be63-62d2d03dd5cb,137463b9-ad25-4630-89d5-b79723fae727,,2
632922e9-be6a-41fe-8593-40667a3fa9e8,9ee01fa1-bab5-4104-b277-3c4cfc5e75fe,,2
1fea0ac9-3908-4852-9430-6cc39a87a96c,b40a4eb0-a883-409e-8418-8f060f59c579,,2
b0058541-84c5-40dc-b4d7-7f4e2483d7f1,9d6564ff-b04a-43b7-800d-4dfc4b9ef4b5,,1
b0058541-84c5-40dc-b4d7-7f4e2483d7f1,46a42fb1-9012-4ea5-bc2c-6767007e9a25,,2
76db8f62-942d-4122-adb0-5600f6d64282,4663f6a8-0658-4215-b54b-cdcc176372c1,,1
76db8f62-942d-4122-adb0-5600f6d64282,f0ebbddf-3a1e-4a85-aca9-0e9b47bb24e4,,1
76db8f62-942d-4122-adb0-5600f6d64282,ac1bdb3e-bfa7-4872-96e9-24208c8d77aa,,2
76db8f62-942d-4122-adb0-5600f6d64282,f0ebbddf-3a1e-4a85-aca9-0e9b47bb24e4,,2
ad48f741-4c49-4651-9030-2685f34b7220,af963725-ff72-42df-9089-a5195d819001,,2
2f89cd90-57ec-4a8a-bcd1-019300afeece,3bd25a15-f207-4a73-bf71-43700ecbbc5a,,2
f637d21b-76e9-434b-a2eb-e136ea3e4e8b,d66390ab-45da-4499-967f-91d0c9dd7ac6,,1
f637d21b-76e9-434b-a2eb-e136ea3e4e8b,d0aca01b-cb90-49f3-81f6-ed48c9ec3b79,,1
f637d21b-76e9-434b-a2eb-e136ea3e4e8b,ed257f60-cdaf-499d-b9f4-437f05ed14b8,,1
f637d21b-76e9-434b-a2eb-e136ea3e4e8b,a5bc300c-178b-48be-aca9-57cd8a5f6d21,,1
ace639fb-dbcb-4202-8a11-a949255caefe,ed740de5-7bcb-46d9-902b-2fd75bf81dce,,2
b76dab8e-033a-4255-91d4-e26b105f1dad,b9a44e5e-c374-4c59-82fd-3fe76a3309dc,,1
56c3a7b9-cb35-4865-a0e9-ed71353a4d96,646cf983-89b0-4022-b8f0-8b8565f81138,,1
646cf983-89b0-4022-b8f0-8b8565f81138,111d4310-0f63-42af-a80c-3cb20a0db9fd,,1
646cf983-89b0-4022-b8f0-8b8565f81138,56c3a7b9-cb35-4865-a0e9-ed71353a4d96,,1
646cf983-89b0-4022-b8f0-8b8565f81138,111d4310-0f63-42af-a80c-3cb20a0db9fd,,2
f702bd38-5723-4e57-a614-edbf3e727d1c,29b3c51c-9b61-41dc-8630-4910986dde9c,,1
f702bd38-5723-4e57-a614-edbf3e727d1c,8fe64e17-230c-40ed-b4f7-23c926b7568b,,2
36edcad2-2b89-4e97-9b49-eab0a5a81535,4647e824-06df-4f62-833c-cb32f3486fe9,,1
36edcad2-2b89-4e97-9b49-eab0a5a81535,0e6a4bee-2aa0-45a8-9285-0c86f815d248,,1
86b9bcc5-4085-4df2-913d-86d77e759ce1,1eac6bbb-dc98-4030-a9cf-ab6ea840cdd6,,1
86b9bcc5-4085-4df2-913d-86d77e759ce1,0bfb497b-4640-4dcf-85e9-8e4838b70823,,2
513813fe-3f20-4009-9d28-825b36968fbf,ec58e0f7-2dc1-4f66-937c-63bd2e004229,,1
513813fe-3f20-4009-9d28-825b36968fbf,876deb17-d3b8-4df9-8a03-e4bc19ab7acf,,1
513813fe-3f20-4009-9d28-825b36968fbf,2803094f-b98f-45bb-b5c8-b406db45c329,,1
513813fe-3f20-4009-9d28-825b36968fbf,348ddef8-5b1e-4160-bf22-bff336d15305,,1
513813fe-3f20-4009-9d28-825b36968fbf,ae5a4bd8-050c-4950-8c96-afabf0e45816,,1
513813fe-3f20-4009-9d28-825b36968fbf,a8f15413-2763-4152-b90a-4ba19b9ad74e,,1
513813fe-3f20-4009-9d28-825b36968fbf,d90d7ed3-8ccd-4c6d-ba92-5ad5430969ce,,1
513813fe-3f20-4009-9d28-825b36968fbf,bde6ec52-2d04-4141-86cc-167d4b9e4d10,,1
513813fe-3f20-4009-9d28-825b36968fbf,a91f1490-a988-4902-b94b-9517aa91565f,,1
513813fe-3f20-4009-9d28-825b36968fbf,e44f6972-8087-4f73-8581-848051a3726a,,1
513813fe-3f20-4009-9d28-825b36968fbf,f20c7a25-32b0-4547-8b87-be0f489b74f0,,1
513813fe-3f20-4009-9d28-825b36968fbf,23ede053-4692-4788-b427-8addaed957b9,,1
513813fe-3f20-4009-9d28-825b36968fbf,e9eecd66-3aa3-4e6c-8f4f-efbd9c40b584,,1
513813fe-3f20-4009-9d28-825b36968fbf,27054767-ce0a-4a4f-aed0-bdbfa92028fd,,1
513813fe-3f20-4009-9d28-825b36968fbf,131f80c8-49c0-41dd-9028-9ac597cdcb09,,1
513813fe-3f20-4009-9d28-825b36968fbf,376a8574-0734-4857-bde6-0e403b5343e6,,1
513813fe-3f20-4009-9d28-825b36968fbf,f6038c86-be7f-44e6-878c-077ceb956793,,1
513813fe-3f20-4009-9d28-825b36968fbf,f0ec1034-15a6-4f6a-b06c-14692ef95e5f,,1
513813fe-3f20-4009-9d28-825b36968fbf,7e6984e7-02b8-47f6-ac04-1e8534604aed,,1
513813fe-3f20-4009-9d28-825b36968fbf,a5923071-37ab-486e-af92-f201b5dc7ffb,,1
513813fe-3f20-4009-9d28-825b36968fbf,7fa3c077-eec4-41f5-b90b-64eb045c8fc5,,1
513813fe-3f20-4009-9d28-825b36968fbf,c5e903c3-ecc5-4bc4-8f20-64e4d710758d,,1
513813fe-3f20-4009-9d28-825b36968fbf,d6c4f7e7-1959-4425-8e97-a7154c70e542,,1
513813fe-3f20-4009-9d28-825b36968fbf,b95ebf1a-7b08-421d-bf1f-b48246cd1c19,,1
513813fe-3f20-4009-9d28-825b36968fbf,2ecf1ef6-d79b-4089-a044-f5819bc95dd4,,1
513813fe-3f20-4009-9d28-825b36968fbf,35de0b04-40ea-41ac-b47b-79bf35ac1015,,1
513813fe-3f20-4009-9d28-825b36968fbf,9957c2f1-c538-42ec-bb55-63d131ad0e35,,1
513813fe-3f20-4009-9d28-825b36968fbf,a6e46b25-384f-4e13-956a-53385b9564e6,,1
513813fe-3f20-4009-9d28-825b36968fbf,8d983d96-4564-4ba6-9fc3-8dd6cf119d4f,,1
513813fe-3f20-4009-9d28-825b36968fbf,70ef2a93-a003-42ed-a55d-9056dfbdff6a,,1
513813fe-3f20-4009-9d28-825b36968fbf,22140818-efbf-4cb2-880c-279e2232c0b6,,1
513813fe-3f20-4009-9d28-825b36968fbf,692d5e40-29c6-4cac-b936-708b23db81e8,,1
513813fe-3f20-4009-9d28-825b36968fbf,11c47cd2-11d0-4f92-a853-1136aed568d9,,1
513813fe-3f20-4009-9d28-825b36968fbf,9eba9c27-de0e-4762-924c-9f6cc14f6e75,,1
513813fe-3f20-4009-9d28-825b36968fbf,cce41c9b-d80c-46d4-8f8f-246c6747f090,,1
513813fe-3f20-4009-9d28-825b36968fbf,077471d6-9ee0-4999-a33f-5c620daa8ff8,,1
513813fe-3f20-4009-9d28-825b36968fbf,f9f99dab-0a54-451b-b14d-2908ea12c899,,1
513813fe-3f20-4009-9d28-825b36968fbf,7e4c56d9-6ae4-48e4-82f5-5f5327662865,,1
513813fe-3f20-4009-9d28-825b36968fbf,cb87a006-8daf-4a3f-b73b-4cabf8810dec,,1
513813fe-3f20-4009-9d28-825b36968fbf,21b341c2-0f4c-4867-963f-db942a13fbb9,,1
513813fe-3f20-4009-9d28-825b36968fbf,2d9f982e-cd92-4b65-9f0e-579026e273f0,,1
513813fe-3f20-4009-9d28-825b36968fbf,4c4ca61a-95cc-409a-8b2b-7d24b7e54c61,,1
513813fe-3f20-4009-9d28-825b36968fbf,c10cda20-98cb-4064-9cff-1f1eb90cf058,,1
513813fe-3f20-4009-9d28-825b36968fbf,c211ff59-4e71-44df-850a-47846552ffa8,,1
513813fe-3f20-4009-9d28-825b36968fbf,973d973f-f41d-4ed3-bcb2-60c265c44e3f,,1
513813fe-3f20-4009-9d28-825b36968fbf,a86bd5ee-0a91-4d01-8a2f-e3f87dbdca31,,1
513813fe-3f20-4009-9d28-825b36968fbf,09184919-f75e-4850-95d4-706df79a8276,,1
513813fe-3f20-4009-9d28-825b36968fbf,887d09b8-68a4-46f5-9c75-f6f0a20e90d1,,1
513813fe-3f20-4009-9d28-825b36968fbf,2c85db3d-877a-43ad-94f0-c664c08764b2,,1
513813fe-3f20-4009-9d28-825b36968fbf,449a0780-57c5-494d-bfaf-888335abc79e,,1
513813fe-3f20-4009-9d28-825b36968fbf,a24532c3-09b2-4ccc-9dce-8d4686bc053b,,1
513813fe-3f20-4009-9d28-825b36968fbf,fcf1c847-1572-4072-b00f-372e50f68ecf,,1
513813fe-3f20-4009-9d28-825b36968fbf,5bae4239-c5a4-4b92-98b6-070f36e338a6,,2
513813fe-3f20-4009-9d28-825b36968fbf,0a83c5df-bb46-4408-8a98-6a389437600a,,2
513813fe-3f20-4009-9d28-825b36968fbf,ec58e0f7-2dc1-4f66-937c-63bd2e004229,,2
513813fe-3f20-4009-9d28-825b36968fbf,a8f15413-2763-4152-b90a-4ba19b9ad74e,,2
513813fe-3f20-4009-9d28-825b36968fbf,7aa6cf46-c0b0-4a22-9720-02ee3f405d5f,,2
513813fe-3f20-4009-9d28-825b36968fbf,e44f6972-8087-4f73-8581-848051a3726a,,2
513813fe-3f20-4009-9d28-825b36968fbf,e9eecd66-3aa3-4e6c-8f4f-efbd9c40b584,,2
513813fe-3f20-4009-9d28-825b36968fbf,131f80c8-49c0-41dd-9028-9ac597cdcb09,,2
513813fe-3f20-4009-9d28-825b36968fbf,f6038c86-be7f-44e6-878c-077ceb956793,,2
513813fe-3f20-4009-9d28-825b36968fbf,7e6984e7-02b8-47f6-ac04-1e8534604aed,,2
513813fe-3f20-4009-9d28-825b36968fbf,9957c2f1-c538-42ec-bb55-63d131ad0e35,,2
513813fe-3f20-4009-9d28-825b36968fbf,70ef2a93-a003-42ed-a55d-9056dfbdff6a,,2
513813fe-3f20-4009-9d28-825b36968fbf,692d5e40-29c6-4cac-b936-708b23db81e8,,2
513813fe-3f20-4009-9d28-825b36968fbf,8daf42c7-3ba3-48c9-b30f-47b274b17789,,2
513813fe-3f20-4009-9d28-825b36968fbf,9eba9c27-de0e-4762-924c-9f6cc14f6e75,,2
513813fe-3f20-4009-9d28-825b36968fbf,7e4c56d9-6ae4-48e4-82f5-5f5327662865,,2
513813fe-3f20-4009-9d28-825b36968fbf,cb87a006-8daf-4a3f-b73b-4cabf8810dec,,2
513813fe-3f20-4009-9d28-825b36968fbf,21b341c2-0f4c-4867-963f-db942a13fbb9,,2
513813fe-3f20-4009-9d28-825b36968fbf,c10cda20-98cb-4064-9cff-1f1eb90cf058,,2
513813fe-3f20-4009-9d28-825b36968fbf,973d973f-f41d-4ed3-bcb2-60c265c44e3f,,2
513813fe-3f20-4009-9d28-825b36968fbf,887d09b8-68a4-46f5-9c75-f6f0a20e90d1,,2
513813fe-3f20-4009-9d28-825b36968fbf,a24532c3-09b2-4ccc-9dce-8d4686bc053b,,2
513813fe-3f20-4009-9d28-825b36968fbf,fcf1c847-1572-4072-b00f-372e50f68ecf,,2
56aeffef-cb14-4ac9-9dbf-bb4e034675e3,e9eecd66-3aa3-4e6c-8f4f-efbd9c40b584,,1
e44f6972-8087-4f73-8581-848051a3726a,513813fe-3f20-4009-9d28-825b36968fbf,,1
e44f6972-8087-4f73-8581-848051a3726a,513813fe-3f20-4009-9d28-825b36968fbf,,2
e25b27b0-4989-46b1-95bb-33606b11a6e9,6c22f30d-abfd-4285-b6bb-7ab6a7229e01,,1
53225029-5077-445f-893b-480656506494,1a484b80-c791-4064-88ae-b777ec306027,,1
4362d66d-1184-4341-979e-2d2bc76b61fa,41c3c458-1df0-404e-a5cc-3c19b0d0810d,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,bd8c991d-e146-410f-95c5-d18127a87187,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,d6e95053-6a3a-4a69-ac80-ee59c3aa4b4b,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,3b1bc625-72a1-4ab4-a390-76109f208fbf,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,95ccb23d-ad1d-4fb8-9b78-b1140da9d182,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,ea020083-4f42-48e7-a9a1-ae789eebd7af,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,cbc779a1-102b-49b3-ad91-c52112fec77e,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,ab0f4422-e325-4318-af06-93460fbd8297,,1
92d41bd8-aaad-427d-afc3-a1f9be125904,98c68486-b30c-4968-9500-864bb6748e74,,1
fc0528de-c6d8-41f7-bb3e-270f57183367,7455766c-c4c6-4b19-8f6d-9f965c427f82,,1
fc0528de-c6d8-41f7-bb3e-270f57183367,7455766c-c4c6-4b19-8f6d-9f965c427f82,,2
f6ed225b-48fd-4ab3-b476-6e6698c91da5,9d71ec49-676a-495c-bd48-bc955d560a81,,1
f6ed225b-48fd-4ab3-b476-6e6698c91da5,ae9f78e7-7774-4793-8f38-d14007f3e765,,2
c6e0228e-8db9-4d1c-8549-6628669f0144,18f2bf9f-2861-4e79-a2d7-b0c488ed1608,,1
c6e0228e-8db9-4d1c-8549-6628669f0144,18f2bf9f-2861-4e79-a2d7-b0c488ed1608,,2
5b197c34-d82c-454a-9034-eec545c5f983,e59ce40b-846d-4e48-9baa-654c69e91947,,1
5b197c34-d82c-454a-9034-eec545c5f983,e59ce40b-846d-4e48-9baa-654c69e91947,,2
41c3c458-1df0-404e-a5cc-3c19b0d0810d,bd94ee1f-ab49-470a-b25c-c2dd44425252,,1
41c3c458-1df0-404e-a5cc-3c19b0d0810d,4362d66d-1184-4341-979e-2d2bc76b61fa,,1
41c3c458-1df0-404e-a5cc-3c19b0d0810d,bd94ee1f-ab49-470a-b25c-c2dd44425252,,2
7b379f29-d886-476a-b397-e6a8df87092c,e7e9420a-908e-44a8-82b0-da3a403545d7,,1
7b379f29-d886-476a-b397-e6a8df87092c,72c889f1-f301-4189-b471-e0c4123a00b8,,1
7b379f29-d886-476a-b397-e6a8df87092c,e7e9420a-908e-44a8-82b0-da3a403545d7,,2
4647e824-06df-4f62-833c-cb32f3486fe9,36edcad2-2b89-4e97-9b49-eab0a5a81535,,1
d7da6063-b12a-4715-8516-ab15b94fb919,6c22f30d-abfd-4285-b6bb-7ab6a7229e01,,1
97186387-ef66-4948-a64c-03df82bec293,1a484b80-c791-4064-88ae-b777ec306027,,1
